iyear,imonth,iday,provstate,city,latitude,longitude,specificity,vicinity,location,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,ishostkid,nhostkid,nhostkidus,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2015,3,8,Manipur,Imphal,24.806454,93.92081,1,0,The incident occurred in the Achom Leikai area of the Uripok neighborhood.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,3,22,West Bengal,Jamuria,23.708554,87.084012,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,4,11,Assam,Borjhar,26.744352,92.096506,2,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,3,0,0
2015,4,15,Assam,Khukundi,26.519733,91.401722,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,4,16,Nagaland,Kohima,25.653914,94.114281,1,0,The incident occurred in the Lerie Colony neighborhood,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2015,4,25,West Bengal,Madhyamgram,22.692502,88.465448,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,4,0,0
2015,5,8,Meghalaya,Dalu,25.20839,90.230948,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,5,20,Manipur,Kamjong,24.856503,94.511082,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,5,25,Kerala,Payanur,12.105069,75.205834,1,1,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2015,5,26,Bihar,Kujati,24.795452,84.999431,2,0,The incident occurred in Gaya district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,1,0,0
2015,5,29,Uttar Pradesh,Mahlakpur,28.805845,78.688015,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2015,6,10,Andhra Pradesh,Rajahmundry,17.00571,81.778668,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,7,23,West Bengal,Hooghly district,22.893682,88.247691,3,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2015,7,24,Assam,Boko,25.977805,91.235662,1,1,The incident occurred in Hatkhola,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,7,24,Andhra Pradesh,Gabarapara,17.710984,83.239285,2,0,,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,1,3,0,1,0,0,2,0,0
2015,8,3,West Bengal,Kolkata,22.610217,88.379036,1,0,The incident occurred in the Tallah Park area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,8,5,Jammu and Kashmir,Ganderbal,34.217723,74.771973,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,2,0,0,1,0,0
2015,8,16,Jharkhand,Jamshedpur,22.80657,86.18591,1,0,The incident occurred in the Beldih area,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,8,17,Jammu and Kashmir,Safapora,34.239377,74.659627,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,8,26,Manipur,Chingarel,24.782436,93.964433,2,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,9,9,Kerala,Azhikode,11.916889,75.336813,1,0,The incident occurred in Azhikode South,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,9,15,West Bengal,Kolkata,22.616989,88.371168,1,0,The incident occurred in the Cossipore area of the city.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,9,18,Jammu and Kashmir,Sagipora,34.407515,74.353096,1,0,,2,Armed Assault,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,2,0,0,0,0,0
2015,9,25,West Bengal,Kolkata,22.576894,88.363146,1,0,The incident occurred in the Kashipur area,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,2,0,0
2015,9,26,Uttar Pradesh,Maulana Abdusmad,26.846709,80.946159,2,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,10,15,Manipur,Uyumpok,24.931451,94.04658,1,0,The incident occurred in the area between Tiger Camp and Pangaltabi in the Imphal East district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,10,19,Uttar Pradesh,Noida,28.573728,77.322691,1,0,The incident occurred in the Attapeer neighborhood.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,10,22,Jammu and Kashmir,Srinagar,34.068677,74.778325,1,0,The incident occurred in the Batamaloo neighborhood in the Bagdam district.,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,10,25,Bihar,Mahnar,25.614107,85.486537,1,0,The incident occurred in the Deshrajpur area in the Vaishali district.,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,11,11,West Bengal,Mullickpara,22.542744,88.262545,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2015,11,13,Meghalaya,Shillong,25.578773,91.893254,1,0,The incident occurred in the Them Mawbah area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,11,26,West Bengal,Thakurnagar,22.942721,88.75421,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,12,8,Kerala,Kuniyamal,11.758983,75.578613,2,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2015,12,12,Bihar,Simra Nizamat,26.226923,84.960072,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2015,12,13,West Bengal,Bolpur,23.668412,87.682456,1,0,,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,12,17,Manipur,Imphal,24.823526,93.942579,1,0,The incident occurred at Dewlahland.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2015,12,23,Manipur,Imphal,24.813291,93.937481,1,0,The incident occurred in the Majorkhul area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,1,7,Manipur,Imphal,24.751282,93.938964,1,0,The incident occurred in the Khongman area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,1,10,Tamil Nadu,Madurai,9.923837,78.135776,1,0,The incident occurred in the Mathichiyam neighborhood.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,1,10,Tamil Nadu,Madurai,9.90565,78.109626,1,0,The incident occurred in the Jaihindpuram neighborhood of the city.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,1,13,Chhattisgarh,Bijapur district,18.796075,80.821506,3,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2016,1,13,Odisha,Jagatsinghpur district,20.234637,86.382488,3,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,1,13,Odisha,Puri,19.809053,85.848946,1,0,The incident occurred in Penthakata area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2016,1,16,Bihar,Veena,26.283863,86.822229,2,0,The incident occurred in Supaul district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,1,19,Assam,Diphu,25.846196,93.42988,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,3,0,0
2016,1,21,Tamil Nadu,Neikuppai,10.221595,78.53672,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2016,1,22,West Bengal,Admadpur,23.830864,87.691394,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,2,0,0,0,0,0
2016,1,31,Assam,Chatlapar,25.740039,89.873729,2,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,2,17,Bihar,Bhagalpur,25.248229,87.006952,1,0,The incident occurred in the Vikramshila area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,2,19,Manipur,Imphal,24.815077,93.945938,1,0,The incident occurred at Namthilok.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2016,2,20,West Bengal,Baharampur,24.096063,88.274584,1,0,,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,,0,0
2016,3,5,Bihar,Jamui,24.928265,86.230355,1,0,The incident occurred in the Kalyanpur area of the city,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2016,3,6,Tamil Nadu,Kattur,10.803509,78.737252,1,0,The incident occurred in the village in Tiruchchirappalli district,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2016,3,18,Chhattisgarh,Kottacheru,17.928619,81.342152,2,1,The incident occurred in Sukma district,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2016,3,23,Bihar,Barahat,24.885285,87.002479,1,0,The incident occurred in Banka district,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,6,0,0
2016,3,23,West Bengal,Kakdwip,21.868788,88.18509,1,0,The incident occurred in the area in South 24 Parganas district,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2016,3,25,West Bengal,Gangaprasadpur,24.458208,88.045112,2,0,The incident occurred in the village in Murshidabad district,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,4,0,0
2016,3,29,Odisha,Dhurudiamba,21.323248,85.86556,1,0,The incident occurred in the village in Keonjhar district,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,3,31,Manipur,Churachandpur,24.335382,93.683378,1,0,The incident occurred in the Khumbujamba Meitei neighborhood,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,3,31,Manipur,Churachandpur,24.335382,93.683378,1,0,The incident occurred in the Khumbujamba Meitei neighborhood,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,3,31,Manipur,Churachandpur,24.336193,93.683316,1,0,The incident occurred in the Khumbujamba Meitei neighborhood,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,4,10,Manipur,Imphal,24.817011,93.936844,1,0,The incident occurred in the Thangmeiband Lairenhanjanba area.,1,Assassination,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,4,18,Manipur,Imphal,24.780654,93.967437,1,0,The incident occurred in the Wangkhei Hijam Leirak area of Imphal East.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,4,23,West Bengal,Bhimpur,23.430881,88.631941,1,0,The incident occurred in Nadia district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2016,4,28,Assam,Tinsukia,27.49412,95.359204,1,0,The incident occurred in the Devi Pukhuri area of the city,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,11,0,0
2016,5,2,Bihar,Misri Chak,24.659167,84.749722,1,0,The incident occurred in Gaya district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2016,5,3,Manipur,Irengbam,24.698797,93.787358,1,0,The incident occurred in Bishnupur district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,5,17,Manipur,Imphal,24.80947,93.943233,1,0,The incident occurred in the Khuyathong Island area of the city.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,5,25,Odisha,Puri district,19.813382,85.831466,3,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2016,5,28,West Bengal,Tripalpur,22.130023,88.499993,2,0,The incident occurred in North 24 Parganas district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,9,0,0
2016,5,30,Jharkhand,Chilauna,24.851851,87.232284,1,0,The incident occurred in Godda district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,2,0,0
2016,6,3,Tamil Nadu,Madurai,9.925536,78.119377,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,6,7,West Bengal,Boral,22.446066,88.371309,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,6,15,Jammu and Kashmir,Shopian,33.725122,74.827188,1,0,The incident occurred in the Batpora area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2016,6,22,Telangana,Hyderabad,17.39962,78.565149,1,0,The incident occurred in Vijayapuri Colony neighborhood.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,7,6,Jammu and Kashmir,Srinagar,34.07,74.7925,1,0,The incident occurred in Batamaloo area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,7,24,Telangana,Ramachandrapur,17.84683,79.66121,1,1,The incident occurred near Ramachandrapur in Khammam district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,8,5,Assam,Kokrajhar,26.401436,90.266699,1,0,The incident occurred at the Balajan Tinali market.,2,Armed Assault,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,15,0,1,25,0,0
2016,8,7,West Bengal,Chanchal,25.382886,88.0168,1,0,The incident occurred in the Kalambang area.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,5,0,0
2016,8,10,Manipur,Moirangpurel,24.779899,94.130158,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,8,13,Jammu and Kashmir,Poonch,33.767001,74.092404,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,16,0,0
2016,8,18,Jammu and Kashmir,Kach Dorah,33.680875,74.880818,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2016,8,28,Bihar,Malahi,26.7723,85.003854,1,0,,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,9,2,Kerala,Iritty,11.981863,75.670265,2,0,"The incident occurred in Palapuzha, near Iritty.",3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,1,0,0,0,0,0
2016,10,5,Manipur,Imphal,24.76938,93.937434,1,0,The incident occurred in Imphal West district.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2016,10,15,Assam,Guwahati,26.162146,91.745136,1,0,The incident occurred in the Sankarpur area of the city.,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
